Source,Technology,Factor_Type,Job_Type,Unit,Year,Value,Value_Numeric,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2039,0.279164489264,0.279164489264,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2039,0.279164489264,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2040,0.274599691237,0.274599691237,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2040,0.274599691237,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2041,0.27003489321,0.27003489321,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2041,0.27003489321,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2042,0.265470095184,0.265470095184,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2042,0.265470095184,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2043,0.260905297157,0.260905297157,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2043,0.260905297157,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2044,0.25634049913,0.25634049913,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2044,0.25634049913,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2045,0.251775701104,0.251775701104,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2045,0.251775701104,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2046,0.247210903077,0.247210903077,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2046,0.247210903077,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2047,0.24264610505,0.24264610505,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2047,0.24264610505,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2048,0.238081307024,0.238081307024,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2048,0.238081307024,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2049,0.233516508997,0.233516508997,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2049,0.233516508997,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2050,0.22895171097,0.22895171097,CAPEX/OPEX ratio projection,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2050,0.22895171097,Known datapoint
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2051,0.22895171097,0.22895171097,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2051,0.22895171097,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2052,0.22895171097,0.22895171097,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2052,0.22895171097,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2053,0.22895171097,0.22895171097,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2053,0.22895171097,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2054,0.22895171097,0.22895171097,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2054,0.22895171097,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Construction,Direct,job-yr/MW,2055,0.22895171097,0.22895171097,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2055,0.22895171097,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2024,0.31,0.31,Original,,,,,,2024,2024,0.31,Known datapoint
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2025,0.289552445964,0.289552445964,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2025,0.289552445964,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2026,0.269104891928,0.269104891928,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2026,0.269104891928,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2027,0.248657337893,0.248657337893,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2027,0.248657337893,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2028,0.228209783857,0.228209783857,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2028,0.228209783857,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2029,0.207762229821,0.207762229821,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2029,0.207762229821,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2030,0.187314675785,0.187314675785,CAPEX/OPEX ratio projection,,,Utility-scale Lithium-ion,,CAPEX 2030/2024=0.6042408896299716,2024,2030,0.187314675785,Known datapoint
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2031,0.184644699581,0.184644699581,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2031,0.184644699581,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2032,0.181974723377,0.181974723377,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2032,0.181974723377,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2033,0.179304747172,0.179304747172,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2033,0.179304747172,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2034,0.176634770968,0.176634770968,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2034,0.176634770968,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2035,0.173964794764,0.173964794764,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2035,0.173964794764,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2036,0.17129481856,0.17129481856,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2036,0.17129481856,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2037,0.168624842355,0.168624842355,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2037,0.168624842355,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2038,0.165954866151,0.165954866151,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2038,0.165954866151,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2039,0.163284889947,0.163284889947,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2039,0.163284889947,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2040,0.160614913742,0.160614913742,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2040,0.160614913742,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2041,0.157944937538,0.157944937538,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2041,0.157944937538,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2042,0.155274961334,0.155274961334,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2042,0.155274961334,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2043,0.15260498513,0.15260498513,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2043,0.15260498513,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2044,0.149935008925,0.149935008925,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2044,0.149935008925,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2045,0.147265032721,0.147265032721,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2045,0.147265032721,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2046,0.144595056517,0.144595056517,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2046,0.144595056517,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2047,0.141925080312,0.141925080312,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2047,0.141925080312,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2048,0.139255104108,0.139255104108,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2048,0.139255104108,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2049,0.136585127904,0.136585127904,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2049,0.136585127904,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2050,0.1339151517,0.1339151517,CAPEX/OPEX ratio projection,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2050,0.1339151517,Known datapoint
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2051,0.1339151517,0.1339151517,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2051,0.1339151517,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2052,0.1339151517,0.1339151517,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2052,0.1339151517,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2053,0.1339151517,0.1339151517,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2053,0.1339151517,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2054,0.1339151517,0.1339151517,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2054,0.1339151517,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),Manufacturing,Direct,job-yr/MW,2055,0.1339151517,0.1339151517,Linear interpolation,,,Utility-scale Lithium-ion,,CAPEX 2050/2030=0.7149207670900813,2030,2055,0.1339151517,Linear interpolation to 2050; held constant after 2050
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2024,0.03,0.03,Original,,,,,,2024,2024,0.03,Known datapoint
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2025,0.0286098737506,0.0286098737506,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2025,0.0286098737506,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2026,0.0272197475013,0.0272197475013,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2026,0.0272197475013,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2027,0.0258296212519,0.0258296212519,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2027,0.0258296212519,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2028,0.0244394950026,0.0244394950026,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2028,0.0244394950026,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2029,0.0230493687532,0.0230493687532,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2029,0.0230493687532,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2030,0.0216592425039,0.0216592425039,CAPEX/OPEX ratio projection,,,Utility-scale Lithium-ion,,OPEX 2030/2024=0.7219747501285814,2024,2030,0.0216592425039,Known datapoint
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2031,0.0214436797377,0.0214436797377,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2031,0.0214436797377,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2032,0.0212281169716,0.0212281169716,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2032,0.0212281169716,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2033,0.0210125542054,0.0210125542054,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2033,0.0210125542054,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2034,0.0207969914393,0.0207969914393,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2034,0.0207969914393,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2035,0.0205814286732,0.0205814286732,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2035,0.0205814286732,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2036,0.020365865907,0.020365865907,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2036,0.020365865907,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2037,0.0201503031409,0.0201503031409,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2037,0.0201503031409,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2038,0.0199347403748,0.0199347403748,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2038,0.0199347403748,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2039,0.0197191776086,0.0197191776086,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2039,0.0197191776086,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2040,0.0195036148425,0.0195036148425,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2040,0.0195036148425,Linear interpolation between known datapoints
Rutovitz 2025,Battery storage (grid),O&M,Direct,job/MW,2041,0.0192880520764,0.0192880520764,Linear interpolation,,,Utility-scale Lithium-ion,,OPEX 2050/2030=0.8009507801593532,2030,2041,0.0192880520764,Linear interpolation between known datapoints
